Day,quarter,Treatment,Cosm,Temperature
16,43,constant,7,16
16,44,constant,7,16.5
16,45,constant,7,16.5
1,56,constant,17,29.5
1,57,constant,17,26.5
1,58,constant,17,25
1,59,constant,17,25
1,60,constant,17,25
1,61,constant,17,25
1,62,constant,17,24.5
1,63,constant,17,24.5
1,64,constant,17,24.5
1,65,constant,17,24
1,66,constant,17,24
1,67,constant,17,23.5
1,68,constant,17,23
1,69,constant,17,22.5
1,70,constant,17,22.5
1,71,constant,17,22
1,72,constant,17,21.5
1,73,constant,17,21.5
1,74,constant,17,21
1,75,constant,17,21
1,76,constant,17,20.5
1,77,constant,17,20.5
1,78,constant,17,20
1,79,constant,17,20
1,80,constant,17,19.5
1,81,constant,17,19.5
1,82,constant,17,19
1,83,constant,17,19
1,84,constant,17,18.5
1,85,constant,17,18.5
1,86,constant,17,18
1,87,constant,17,18
1,88,constant,17,18
1,89,constant,17,18
1,90,constant,17,18
1,91,constant,17,18
1,92,constant,17,18
1,93,constant,17,18
1,94,constant,17,18
1,95,constant,17,18
1,96,constant,17,18
2,1,constant,17,18
2,2,constant,17,18
2,3,constant,17,18
2,4,constant,17,18
2,5,constant,17,18
2,6,constant,17,18
2,7,constant,17,18
2,8,constant,17,18
2,9,constant,17,18
2,10,constant,17,18
2,11,constant,17,18
2,12,constant,17,18
2,13,constant,17,18
2,14,constant,17,18
2,15,constant,17,18
2,16,constant,17,18
2,17,constant,17,18
2,18,constant,17,17.5
2,19,constant,17,17.5
2,20,constant,17,17.5
2,21,constant,17,17.5
2,22,constant,17,17.5
2,23,constant,17,17.5
2,24,constant,17,17
2,25,constant,17,17
2,26,constant,17,17
2,27,constant,17,17
2,28,constant,17,17
2,29,constant,17,17
2,30,constant,17,17
2,31,constant,17,17
2,32,constant,17,16.5
2,33,constant,17,16.5
2,34,constant,17,17
2,35,constant,17,17
2,36,constant,17,17
2,37,constant,17,17.5
2,38,constant,17,17.5
2,39,constant,17,18
2,40,constant,17,18
2,41,constant,17,18
2,42,constant,17,18.5
2,43,constant,17,19
2,44,constant,17,19.5
2,45,constant,17,20
2,46,constant,17,20.5
2,47,constant,17,20.5
2,48,constant,17,21
2,49,constant,17,21
2,50,constant,17,21
2,51,constant,17,21
2,52,constant,17,21
2,53,constant,17,21
2,54,constant,17,20.5
2,55,constant,17,20.5
2,56,constant,17,20.5
2,57,constant,17,20
2,58,constant,17,20
2,59,constant,17,20
2,60,constant,17,19.5
2,61,constant,17,19.5
2,62,constant,17,19
2,63,constant,17,19
2,64,constant,17,18.5
2,65,constant,17,18
2,66,constant,17,18
2,67,constant,17,17.5
2,68,constant,17,17
2,69,constant,17,16.5
2,70,constant,17,16
2,71,constant,17,15.5
2,72,constant,17,15
2,73,constant,17,15
2,74,constant,17,15
2,75,constant,17,15
2,76,constant,17,15
2,77,constant,17,15
2,78,constant,17,15
2,79,constant,17,15.5
2,80,constant,17,15.5
2,81,constant,17,15.5
2,82,constant,17,15.5
2,83,constant,17,15.5
2,84,constant,17,15.5
2,85,constant,17,15.5
2,86,constant,17,15.5
2,87,constant,17,15.5
2,88,constant,17,15.5
2,89,constant,17,15.5
2,90,constant,17,15.5
2,91,constant,17,15.5
2,92,constant,17,15.5
2,93,constant,17,15.5
2,94,constant,17,15.5
2,95,constant,17,15.5
2,96,constant,17,15.5
3,1,constant,17,15.5
3,2,constant,17,15.5
3,3,constant,17,15.5
3,4,constant,17,15.5
3,5,constant,17,15.5
3,6,constant,17,15.5
3,7,constant,17,15.5
3,8,constant,17,15.5
3,9,constant,17,15.5
3,10,constant,17,15.5
3,11,constant,17,15.5
3,12,constant,17,15.5
3,13,constant,17,15.5
3,14,constant,17,15.5
3,15,constant,17,15.5
3,16,constant,17,15.5
3,17,constant,17,15.5
3,18,constant,17,15.5
3,19,constant,17,15.5
3,20,constant,17,15.5
3,21,constant,17,15.5
3,22,constant,17,15.5
3,23,constant,17,15.5
3,24,constant,17,15.5
3,25,constant,17,15.5
3,26,constant,17,15.5
3,27,constant,17,15.5
3,28,constant,17,15.5
3,29,constant,17,15.5
3,30,constant,17,15.5
3,31,constant,17,15.5
3,32,constant,17,15.5
3,33,constant,17,15.5
3,34,constant,17,15.5
3,35,constant,17,15.5
3,36,constant,17,17
3,37,constant,17,15
3,38,constant,17,15
3,39,constant,17,15
3,40,constant,17,15.5
3,41,constant,17,15
3,42,constant,17,15.5
3,43,constant,17,15.5
3,44,constant,17,15.5
3,45,constant,17,15.5
3,46,constant,17,15.5
3,47,constant,17,15.5
3,48,constant,17,15.5
3,49,constant,17,15.5
3,50,constant,17,15.5
3,51,constant,17,15.5
3,52,constant,17,15.5
3,53,constant,17,15.5
3,54,constant,17,15.5
3,55,constant,17,15.5
3,56,constant,17,15.5
3,57,constant,17,15.5
3,58,constant,17,16
3,59,constant,17,16
3,60,constant,17,15.5
3,61,constant,17,15.5
3,62,constant,17,15.5
3,63,constant,17,15.5
3,64,constant,17,15.5
3,65,constant,17,15.5
3,66,constant,17,15.5
3,67,constant,17,15.5
3,68,constant,17,15.5
3,69,constant,17,15.5
3,70,constant,17,15.5
3,71,constant,17,15.5
3,72,constant,17,15.5
3,73,constant,17,15.5
3,74,constant,17,15.5
3,75,constant,17,15.5
3,76,constant,17,15.5
3,77,constant,17,15.5
3,78,constant,17,15.5
3,79,constant,17,15.5
3,80,constant,17,15.5
3,81,constant,17,15.5
3,82,constant,17,15.5
3,83,constant,17,15.5
3,84,constant,17,15.5
3,85,constant,17,15.5
3,86,constant,17,15.5
3,87,constant,17,15.5
3,88,constant,17,16
3,89,constant,17,15.5
3,90,constant,17,15.5
3,91,constant,17,15.5
3,92,constant,17,15.5
3,93,constant,17,15.5
3,94,constant,17,15.5
3,95,constant,17,15.5
3,96,constant,17,15.5
4,1,constant,17,15.5
4,2,constant,17,15.5
4,3,constant,17,15.5
4,4,constant,17,15.5
4,5,constant,17,15.5
4,6,constant,17,15.5
4,7,constant,17,15.5
4,8,constant,17,15.5
4,9,constant,17,15.5
4,10,constant,17,15.5
4,11,constant,17,15.5
4,12,constant,17,15.5
4,13,constant,17,15.5
4,14,constant,17,15.5
4,15,constant,17,15.5
4,16,constant,17,15.5
4,17,constant,17,15.5
4,18,constant,17,15.5
4,19,constant,17,15.5
4,20,constant,17,15.5
4,21,constant,17,15.5
4,22,constant,17,15.5
4,23,constant,17,15.5
4,24,constant,17,15.5
4,25,constant,17,15.5
4,26,constant,17,15.5
4,27,constant,17,15.5
4,28,constant,17,15.5
4,29,constant,17,15.5
4,30,constant,17,15.5
4,31,constant,17,15.5
4,32,constant,17,16
4,33,constant,17,16
4,34,constant,17,16
4,35,constant,17,16
4,36,constant,17,15.5
4,37,constant,17,16
4,38,constant,17,16
4,39,constant,17,16.5
4,40,constant,17,16.5
4,41,constant,17,16.5
4,42,constant,17,17
4,43,constant,17,17
4,44,constant,17,17.5
4,45,constant,17,18
4,46,constant,17,18
4,47,constant,17,18.5
4,48,constant,17,18.5
4,49,constant,17,18.5
4,50,constant,17,19
4,51,constant,17,19
4,52,constant,17,19
4,53,constant,17,19
4,54,constant,17,19
4,55,constant,17,19
4,56,constant,17,19
4,57,constant,17,19
4,58,constant,17,19
4,59,constant,17,19
4,60,constant,17,18.5
4,61,constant,17,18.5
4,62,constant,17,18
4,63,constant,17,17.5
4,64,constant,17,17.5
4,65,constant,17,17
4,66,constant,17,16.5
4,67,constant,17,16
4,68,constant,17,15.5
4,69,constant,17,15
4,70,constant,17,15
4,71,constant,17,15.5
4,72,constant,17,15.5
4,73,constant,17,15.5
4,74,constant,17,15.5
4,75,constant,17,15.5
4,76,constant,17,15.5
4,77,constant,17,15.5
4,78,constant,17,15.5
4,79,constant,17,15.5
4,80,constant,17,15.5
4,81,constant,17,15.5
4,82,constant,17,15.5
4,83,constant,17,15.5
4,84,constant,17,16
4,85,constant,17,16
4,86,constant,17,16
4,87,constant,17,15.5
4,88,constant,17,15.5
4,89,constant,17,15.5
4,90,constant,17,15.5
4,91,constant,17,15.5
4,92,constant,17,16
4,93,constant,17,16
4,94,constant,17,16
4,95,constant,17,16
4,96,constant,17,16
5,1,constant,17,16
5,2,constant,17,16
5,3,constant,17,16
5,4,constant,17,16
5,5,constant,17,16
5,6,constant,17,16
5,7,constant,17,16
5,8,constant,17,16
5,9,constant,17,16
5,10,constant,17,16
5,11,constant,17,16
5,12,constant,17,16
5,13,constant,17,16
5,14,constant,17,16
5,15,constant,17,16
5,16,constant,17,16
5,17,constant,17,16
5,18,constant,17,16
5,19,constant,17,16
5,20,constant,17,16
5,21,constant,17,16
5,22,constant,17,16
5,23,constant,17,16
5,24,constant,17,16
5,25,constant,17,16
5,26,constant,17,16
5,27,constant,17,16
5,28,constant,17,16
5,29,constant,17,16
5,30,constant,17,16
5,31,constant,17,16
5,32,constant,17,16
5,33,constant,17,16
5,34,constant,17,16.5
5,35,constant,17,16
5,36,constant,17,16
5,37,constant,17,16
5,38,constant,17,16.5
5,39,constant,17,16
5,40,constant,17,16.5
5,41,constant,17,16.5
5,42,constant,17,16
5,43,constant,17,16
5,44,constant,17,16
5,45,constant,17,16.5
5,46,constant,17,16.5
5,47,constant,17,16.5
5,48,constant,17,16.5
5,49,constant,17,16.5
5,50,constant,17,16.5
5,51,constant,17,16.5
5,52,constant,17,16.5
5,53,constant,17,16.5
5,54,constant,17,17
5,55,constant,17,17
5,56,constant,17,17
5,57,constant,17,17
5,58,constant,17,16.5
5,59,constant,17,16.5
5,60,constant,17,17
5,61,constant,17,17
5,62,constant,17,17
5,63,constant,17,17
5,64,constant,17,17
5,65,constant,17,17
5,66,constant,17,17
5,67,constant,17,17
5,68,constant,17,17
5,69,constant,17,17
5,70,constant,17,17
5,71,constant,17,17
5,72,constant,17,17
5,73,constant,17,17
5,74,constant,17,17
5,75,constant,17,17
5,76,constant,17,17
5,77,constant,17,17
5,78,constant,17,17
5,79,constant,17,17
5,80,constant,17,17
5,81,constant,17,17
5,82,constant,17,17
5,83,constant,17,17
5,84,constant,17,17
5,85,constant,17,17
5,86,constant,17,17
5,87,constant,17,17
5,88,constant,17,17
5,89,constant,17,17
5,90,constant,17,17
5,91,constant,17,17
5,92,constant,17,17
5,93,constant,17,17
5,94,constant,17,17
5,95,constant,17,17
5,96,constant,17,17
6,1,constant,17,17
6,2,constant,17,17
6,3,constant,17,17
6,4,constant,17,17
6,5,constant,17,17
6,6,constant,17,17
6,7,constant,17,17.5
6,8,constant,17,17.5
6,9,constant,17,17.5
6,10,constant,17,17.5
6,11,constant,17,17.5
6,12,constant,17,17.5
6,13,constant,17,17.5
6,14,constant,17,17.5
6,15,constant,17,17.5
6,16,constant,17,17.5
6,17,constant,17,17.5
6,18,constant,17,17.5
6,19,constant,17,17.5
6,20,constant,17,17
6,21,constant,17,17
6,22,constant,17,17
6,23,constant,17,17
6,24,constant,17,16.5
6,25,constant,17,16.5
6,26,constant,17,16.5
6,27,constant,17,16.5
6,28,constant,17,16
6,29,constant,17,16
6,30,constant,17,16
6,31,constant,17,16
6,32,constant,17,16
6,33,constant,17,16
6,34,constant,17,16
6,35,constant,17,16
6,36,constant,17,15.5
6,37,constant,17,16
6,38,constant,17,16
6,39,constant,17,16
6,40,constant,17,16
6,41,constant,17,15.5
6,42,constant,17,16
6,43,constant,17,16
6,44,constant,17,16
6,45,constant,17,15.5
6,46,constant,17,16
6,47,constant,17,15.5
6,48,constant,17,15.5
6,49,constant,17,15.5
6,50,constant,17,15.5
6,51,constant,17,15.5
6,52,constant,17,15.5
6,53,constant,17,15
6,54,constant,17,16
6,55,constant,17,15.5
6,56,constant,17,15.5
6,57,constant,17,15
6,58,constant,17,15
6,59,constant,17,15
6,60,constant,17,15
6,61,constant,17,15
6,62,constant,17,15
6,63,constant,17,15
6,64,constant,17,15
6,65,constant,17,15
6,66,constant,17,15
6,67,constant,17,15
6,68,constant,17,15
6,69,constant,17,15
6,70,constant,17,15
6,71,constant,17,15.5
6,72,constant,17,15
6,73,constant,17,15.5
6,74,constant,17,15.5
6,75,constant,17,15.5
6,76,constant,17,15.5
6,77,constant,17,15.5
6,78,constant,17,15.5
6,79,constant,17,15.5
6,80,constant,17,15.5
6,81,constant,17,15.5
6,82,constant,17,15.5
6,83,constant,17,15.5
6,84,constant,17,15.5
6,85,constant,17,15.5
6,86,constant,17,15.5
6,87,constant,17,15.5
6,88,constant,17,15.5
6,89,constant,17,15.5
6,90,constant,17,15.5
6,91,constant,17,15.5
6,92,constant,17,15.5
6,93,constant,17,15.5
6,94,constant,17,15.5
6,95,constant,17,15.5
6,96,constant,17,15.5
7,1,constant,17,15.5
7,2,constant,17,15.5
7,3,constant,17,15.5
7,4,constant,17,15.5
7,5,constant,17,15.5
7,6,constant,17,15.5
7,7,constant,17,15.5
7,8,constant,17,15
7,9,constant,17,15.5
7,10,constant,17,15.5
7,11,constant,17,15.5
7,12,constant,17,15.5
7,13,constant,17,15
7,14,constant,17,15.5
7,15,constant,17,15.5
7,16,constant,17,15
7,17,constant,17,15
7,18,constant,17,15
7,19,constant,17,15
7,20,constant,17,15
7,21,constant,17,15
7,22,constant,17,15
7,23,constant,17,15.5
7,24,constant,17,15
7,25,constant,17,15.5
7,26,constant,17,15
7,27,constant,17,15.5
7,28,constant,17,15.5
7,29,constant,17,15
7,30,constant,17,15
7,31,constant,17,15.5
7,32,constant,17,15.5
7,33,constant,17,15
7,34,constant,17,14.5
7,35,constant,17,15
7,36,constant,17,15
7,37,constant,17,15.5
7,38,constant,17,15
7,39,constant,17,15
7,40,constant,17,15.5
7,41,constant,17,15
7,42,constant,17,15
7,43,constant,17,15
7,44,constant,17,15
7,45,constant,17,15
7,46,constant,17,15.5
7,47,constant,17,15.5
7,48,constant,17,15
7,49,constant,17,15.5
7,50,constant,17,16
7,51,constant,17,15
7,52,constant,17,15
7,53,constant,17,15.5
7,54,constant,17,15
7,55,constant,17,15
7,56,constant,17,15
7,57,constant,17,15
7,58,constant,17,15
7,59,constant,17,15
7,60,constant,17,15
7,61,constant,17,15
7,62,constant,17,15
7,63,constant,17,15
7,64,constant,17,15
7,65,constant,17,15
7,66,constant,17,15
7,67,constant,17,14
7,68,constant,17,13.5
7,69,constant,17,13
7,70,constant,17,12.5
7,71,constant,17,11.5
7,72,constant,17,11
7,73,constant,17,10.5
7,74,constant,17,10
7,75,constant,17,9.5
7,76,constant,17,9
7,77,constant,17,9
7,78,constant,17,8.5
7,79,constant,17,8
7,80,constant,17,8
7,81,constant,17,7.5
7,82,constant,17,7
7,83,constant,17,7
7,84,constant,17,6.5
7,85,constant,17,6.5
7,86,constant,17,6.5
7,87,constant,17,6
7,88,constant,17,6
7,89,constant,17,5.5
7,90,constant,17,5.5
7,91,constant,17,5.5
7,92,constant,17,5
7,93,constant,17,5
7,94,constant,17,5
7,95,constant,17,5
7,96,constant,17,5
8,1,constant,17,5
8,2,constant,17,4.5
8,3,constant,17,4.5
8,4,constant,17,4.5
8,5,constant,17,4.5
8,6,constant,17,4.5
8,7,constant,17,4.5
8,8,constant,17,4.5
8,9,constant,17,4.5
8,10,constant,17,4.5
8,11,constant,17,4.5
8,12,constant,17,4.5
8,13,constant,17,4
8,14,constant,17,4
8,15,constant,17,4
8,16,constant,17,4
8,17,constant,17,4.5
8,18,constant,17,4.5
8,19,constant,17,4.5
8,20,constant,17,4.5
8,21,constant,17,5
8,22,constant,17,5
8,23,constant,17,5
8,24,constant,17,5
8,25,constant,17,5
8,26,constant,17,5.5
8,27,constant,17,5.5
8,28,constant,17,6
8,29,constant,17,6
8,30,constant,17,6
8,31,constant,17,6.5
8,32,constant,17,6.5
8,33,constant,17,7
8,34,constant,17,7
8,35,constant,17,8
8,36,constant,17,8
8,37,constant,17,8
8,38,constant,17,8.5
8,39,constant,17,8.5
8,40,constant,17,8.5
8,41,constant,17,9
8,42,constant,17,9
8,43,constant,17,9
8,44,constant,17,9.5
8,45,constant,17,9.5
8,46,constant,17,9.5
8,47,constant,17,9
8,48,constant,17,10
8,49,constant,17,10.5
8,50,constant,17,11.5
8,51,constant,17,15.5
8,52,constant,17,17.5
8,53,constant,17,18.5
8,54,constant,17,19
8,55,constant,17,19.5
8,56,constant,17,20.5
8,57,constant,17,19.5
8,58,constant,17,20
8,59,constant,17,20.5
8,60,constant,17,20
8,61,constant,17,20
8,62,constant,17,20.5
8,63,constant,17,20
8,64,constant,17,20
8,65,constant,17,20.5
8,66,constant,17,20.5
8,67,constant,17,20
8,68,constant,17,20.5
8,69,constant,17,20.5
8,70,constant,17,20
8,71,constant,17,20.5
8,72,constant,17,20
8,73,constant,17,20
8,74,constant,17,21
8,75,constant,17,20.5
8,76,constant,17,20
8,77,constant,17,20.5
8,78,constant,17,21
8,79,constant,17,20
8,80,constant,17,20
8,81,constant,17,21
8,82,constant,17,20.5
8,83,constant,17,20
8,84,constant,17,21
8,85,constant,17,21
8,86,constant,17,20
8,87,constant,17,20.5
8,88,constant,17,21
8,89,constant,17,20
8,90,constant,17,20.5
8,91,constant,17,21
8,92,constant,17,20
8,93,constant,17,21
8,94,constant,17,21
8,95,constant,17,20.5
8,96,constant,17,21
9,1,constant,17,20
9,2,constant,17,21
9,3,constant,17,21
9,4,constant,17,20.5
9,5,constant,17,21
9,6,constant,17,20.5
9,7,constant,17,21.5
9,8,constant,17,20.5
9,9,constant,17,21
9,10,constant,17,20
9,11,constant,17,20.5
9,12,constant,17,21
9,13,constant,17,20
9,14,constant,17,20.5
9,15,constant,17,21
9,16,constant,17,20
9,17,constant,17,21
9,18,constant,17,21
9,19,constant,17,20
9,20,constant,17,21
9,21,constant,17,20
9,22,constant,17,20.5
9,23,constant,17,20.5
9,24,constant,17,20.5
9,25,constant,17,20
9,26,constant,17,20.5
9,27,constant,17,20
9,28,constant,17,21
9,29,constant,17,20
9,30,constant,17,20.5
9,31,constant,17,20
9,32,constant,17,20.5
9,33,constant,17,21
9,34,constant,17,20.5
9,35,constant,17,20
9,36,constant,17,20.5
9,37,constant,17,20
9,38,constant,17,21
9,39,constant,17,20
9,40,constant,17,19.5
9,41,constant,17,19
9,42,constant,17,20.5
9,43,constant,17,20.5
9,44,constant,17,20.5
9,45,constant,17,20
9,46,constant,17,20
9,47,constant,17,19.5
9,48,constant,17,20
9,49,constant,17,21
9,50,constant,17,20.5
9,51,constant,17,20
9,52,constant,17,20
9,53,constant,17,19.5
9,54,constant,17,19.5
9,55,constant,17,21
9,56,constant,17,20.5
9,57,constant,17,20
9,58,constant,17,21
9,59,constant,17,20.5
9,60,constant,17,20
9,61,constant,17,21
9,62,constant,17,20
9,63,constant,17,21
9,64,constant,17,20
9,65,constant,17,21
9,66,constant,17,20
9,67,constant,17,21
9,68,constant,17,21
9,69,constant,17,20.5
9,70,constant,17,21.5
9,71,constant,17,20.5
9,72,constant,17,21
9,73,constant,17,21.5
9,74,constant,17,20.5
9,75,constant,17,21
9,76,constant,17,21.5
9,77,constant,17,21
9,78,constant,17,21.5
9,79,constant,17,20.5
9,80,constant,17,21
9,81,constant,17,21.5
9,82,constant,17,20.5
9,83,constant,17,21
9,84,constant,17,21.5
9,85,constant,17,20.5
9,86,constant,17,21
9,87,constant,17,21.5
9,88,constant,17,20.5
9,89,constant,17,21
9,90,constant,17,21.5
9,91,constant,17,20.5
9,92,constant,17,21
9,93,constant,17,21.5
9,94,constant,17,20.5
9,95,constant,17,21.5
9,96,constant,17,21.5
10,1,constant,17,20.5
10,2,constant,17,21.5
10,3,constant,17,21
10,4,constant,17,21
10,5,constant,17,21.5
10,6,constant,17,20.5
10,7,constant,17,21
10,8,constant,17,21.5
10,9,constant,17,20.5
10,10,constant,17,21
10,11,constant,17,21.5
10,12,constant,17,20.5
10,13,constant,17,21
10,14,constant,17,21.5
10,15,constant,17,21
10,16,constant,17,21.5
10,17,constant,17,21
10,18,constant,17,21
10,19,constant,17,21.5
10,20,constant,17,20.5
10,21,constant,17,21.5
10,22,constant,17,21.5
10,23,constant,17,21
10,24,constant,17,21.5
10,25,constant,17,20.5
10,26,constant,17,21.5
10,27,constant,17,20.5
10,28,constant,17,21.5
10,29,constant,17,20.5
10,30,constant,17,20
10,31,constant,17,19.5
10,32,constant,17,19
10,33,constant,17,18
10,34,constant,17,18
10,35,constant,17,18
10,36,constant,17,18
10,37,constant,17,18
10,38,constant,17,18
10,39,constant,17,18
10,40,constant,17,18
10,41,constant,17,18
10,42,constant,17,18
10,43,constant,17,18.5
10,44,constant,17,19
10,45,constant,17,19
10,46,constant,17,19
10,47,constant,17,19.5
10,48,constant,17,19.5
10,49,constant,17,19.5
10,50,constant,17,19
10,51,constant,17,19
10,52,constant,17,19
10,53,constant,17,19
10,54,constant,17,19.5
10,55,constant,17,19.5
10,56,constant,17,20
10,57,constant,17,20
10,58,constant,17,20.5
10,59,constant,17,20
10,60,constant,17,19.5
10,61,constant,17,19.5
10,62,constant,17,19.5
10,63,constant,17,19.5
10,64,constant,17,19.5
10,65,constant,17,19
10,66,constant,17,18.5
10,67,constant,17,18.5
10,68,constant,17,18
10,69,constant,17,17.5
10,70,constant,17,17
10,71,constant,17,17
10,72,constant,17,17
10,73,constant,17,17
10,74,constant,17,17
10,75,constant,17,17
10,76,constant,17,17
10,77,constant,17,17
10,78,constant,17,17
10,79,constant,17,17
10,80,constant,17,16.5
10,81,constant,17,17
10,82,constant,17,17
10,83,constant,17,17
10,84,constant,17,16.5
10,85,constant,17,16.5
10,86,constant,17,16.5
10,87,constant,17,16.5
10,88,constant,17,16.5
10,89,constant,17,16.5
10,90,constant,17,16.5
10,91,constant,17,16.5
10,92,constant,17,16.5
10,93,constant,17,16.5
10,94,constant,17,16.5
10,95,constant,17,16.5
10,96,constant,17,16.5
11,1,constant,17,16.5
11,2,constant,17,16.5
11,3,constant,17,16.5
11,4,constant,17,16
11,5,constant,17,16
11,6,constant,17,16.5
11,7,constant,17,16.5
11,8,constant,17,16
11,9,constant,17,16
11,10,constant,17,16
11,11,constant,17,16
11,12,constant,17,16
11,13,constant,17,16
11,14,constant,17,16
11,15,constant,17,16
11,16,constant,17,16
11,17,constant,17,16
11,18,constant,17,16
11,19,constant,17,16
11,20,constant,17,16
11,21,constant,17,16
11,22,constant,17,16
11,23,constant,17,16
11,24,constant,17,16
11,25,constant,17,16
11,26,constant,17,16
11,27,constant,17,16
11,28,constant,17,16
11,29,constant,17,16
11,30,constant,17,16
11,31,constant,17,16.5
11,32,constant,17,16.5
11,33,constant,17,16.5
11,34,constant,17,16
11,35,constant,17,16
11,36,constant,17,16.5
11,37,constant,17,16.5
11,38,constant,17,16
11,39,constant,17,16
11,40,constant,17,16.5
11,41,constant,17,16
11,42,constant,17,16.5
11,43,constant,17,16
11,44,constant,17,16.5
11,45,constant,17,16
11,46,constant,17,16
11,47,constant,17,16.5
11,48,constant,17,16.5
11,49,constant,17,16.5
11,50,constant,17,16.5
11,51,constant,17,16.5
11,52,constant,17,16.5
11,53,constant,17,16.5
11,54,constant,17,16.5
11,55,constant,17,16.5
11,56,constant,17,16.5
11,57,constant,17,16.5
11,58,constant,17,16.5
11,59,constant,17,16.5
11,60,constant,17,16.5
11,61,constant,17,16.5
11,62,constant,17,16.5
11,63,constant,17,16.5
11,64,constant,17,17
11,65,constant,17,16.5
11,66,constant,17,16.5
11,67,constant,17,16.5
11,68,constant,17,17
11,69,constant,17,16.5
11,70,constant,17,17
11,71,constant,17,16.5
11,72,constant,17,17
11,73,constant,17,17
11,74,constant,17,17
11,75,constant,17,16.5
11,76,constant,17,16.5
11,77,constant,17,16.5
11,78,constant,17,16.5
11,79,constant,17,16.5
11,80,constant,17,16.5
11,81,constant,17,16
11,82,constant,17,16
11,83,constant,17,16
11,84,constant,17,16
11,85,constant,17,16
11,86,constant,17,16
11,87,constant,17,16
11,88,constant,17,15.5
11,89,constant,17,15.5
11,90,constant,17,15.5
11,91,constant,17,15.5
11,92,constant,17,15.5
11,93,constant,17,15.5
11,94,constant,17,15.5
11,95,constant,17,15.5
11,96,constant,17,15
12,1,constant,17,15
12,2,constant,17,15.5
12,3,constant,17,15.5
12,4,constant,17,15
12,5,constant,17,15
12,6,constant,17,15
12,7,constant,17,15
12,8,constant,17,15
12,9,constant,17,15
12,10,constant,17,15
12,11,constant,17,15
12,12,constant,17,15
12,13,constant,17,15
12,14,constant,17,15
12,15,constant,17,15
12,16,constant,17,15
12,17,constant,17,15
12,18,constant,17,15
12,19,constant,17,15
12,20,constant,17,15
12,21,constant,17,15
12,22,constant,17,15
12,23,constant,17,15
12,24,constant,17,15
12,25,constant,17,15
12,26,constant,17,15
12,27,constant,17,15
12,28,constant,17,15
12,29,constant,17,15
12,30,constant,17,15
12,31,constant,17,15
12,32,constant,17,15
12,33,constant,17,15
12,34,constant,17,15
12,35,constant,17,14.5
12,36,constant,17,14
12,37,constant,17,14
12,38,constant,17,15
12,39,constant,17,15
12,40,constant,17,14.5
12,41,constant,17,14.5
12,42,constant,17,14.5
12,43,constant,17,15
12,44,constant,17,15
12,45,constant,17,15
12,46,constant,17,15.5
12,47,constant,17,15
12,48,constant,17,15
12,49,constant,17,15.5
12,50,constant,17,15.5
12,51,constant,17,16
12,52,constant,17,16
12,53,constant,17,16.5
12,54,constant,17,16.5
12,55,constant,17,16.5
12,56,constant,17,16
12,57,constant,17,16.5
12,58,constant,17,16.5
12,59,constant,17,16
12,60,constant,17,16
12,61,constant,17,16
12,62,constant,17,15.5
12,63,constant,17,15.5
12,64,constant,17,15
12,65,constant,17,14.5
12,66,constant,17,14.5
12,67,constant,17,14.5
12,68,constant,17,14.5
12,69,constant,17,14.5
12,70,constant,17,14.5
12,71,constant,17,14.5
12,72,constant,17,14.5
12,73,constant,17,14.5
12,74,constant,17,14.5
12,75,constant,17,15
12,76,constant,17,15
12,77,constant,17,15
12,78,constant,17,15
12,79,constant,17,15
12,80,constant,17,15
12,81,constant,17,15
12,82,constant,17,15
12,83,constant,17,15.5
12,84,constant,17,15.5
12,85,constant,17,15.5
12,86,constant,17,15.5
12,87,constant,17,15.5
12,88,constant,17,15.5
12,89,constant,17,15.5
12,90,constant,17,15.5
12,91,constant,17,15.5
12,92,constant,17,15.5
12,93,constant,17,15.5
12,94,constant,17,15.5
12,95,constant,17,15.5
12,96,constant,17,16
13,1,constant,17,16
13,2,constant,17,16
13,3,constant,17,16
13,4,constant,17,16
13,5,constant,17,16
13,6,constant,17,16
13,7,constant,17,16
13,8,constant,17,16
13,9,constant,17,16
13,10,constant,17,16
13,11,constant,17,16
13,12,constant,17,16
13,13,constant,17,16
13,14,constant,17,16
13,15,constant,17,16
13,16,constant,17,16
13,17,constant,17,16
13,18,constant,17,16.5
13,19,constant,17,16.5
13,20,constant,17,16
13,21,constant,17,16
13,22,constant,17,16
13,23,constant,17,16.5
13,24,constant,17,16.5
13,25,constant,17,16.5
13,26,constant,17,16
13,27,constant,17,16.5
13,28,constant,17,16.5
13,29,constant,17,16
13,30,constant,17,16
13,31,constant,17,16.5
13,32,constant,17,16.5
13,33,constant,17,17
13,34,constant,17,16.5
13,35,constant,17,16.5
13,36,constant,17,16.5
13,37,constant,17,15.5
13,38,constant,17,16
13,39,constant,17,16.5
13,40,constant,17,16.5
13,41,constant,17,17
13,42,constant,17,16.5
13,43,constant,17,16.5
13,44,constant,17,16.5
13,45,constant,17,15.5
13,46,constant,17,15.5
13,47,constant,17,15.5
13,48,constant,17,15.5
13,49,constant,17,16.5
13,50,constant,17,16.5
13,51,constant,17,17
13,52,constant,17,17.5
13,53,constant,17,17.5
13,54,constant,17,17.5
13,55,constant,17,17.5
13,56,constant,17,17.5
13,57,constant,17,17.5
13,58,constant,17,17
13,59,constant,17,16.5
13,60,constant,17,16
13,61,constant,17,16
13,62,constant,17,15.5
13,63,constant,17,15.5
13,64,constant,17,15.5
13,65,constant,17,15.5
